part_id,sequence_id,category,notes
SPS02031-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02031-02,600,terminals_not_observable_on_single_sense_stand,"port_a: PTP NO/NC terminals are not observable on this stand (COM=1, NO=6, NC=None, sensed=[3]); port_b: PTP NO/NC terminals are not observable on this stand (COM=1, NO=6, NC=None, sensed=[3])"
SPS02035-03,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02038-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02049-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02058-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02063-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02072-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02079-03,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02081-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02083-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02091-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02093-03,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02120-02,300,terminals_not_observable_on_single_sense_stand,"port_a: PTP NO/NC terminals are not observable on this stand (COM=6, NO=None, NC=1, sensed=[3]); port_b: PTP NO/NC terminals are not observable on this stand (COM=6, NO=None, NC=1, sensed=[3])"
SPS02120-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02120-02,600,terminals_not_observable_on_single_sense_stand,"port_a: PTP NO/NC terminals are not observable on this stand (COM=6, NO=1, NC=None, sensed=[3]); port_b: PTP NO/NC terminals are not observable on this stand (COM=6, NO=1, NC=None, sensed=[3])"
SPS02122-02,100,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02122-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02128-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02128-06,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02130,300,terminals_not_observable_on_single_sense_stand,"port_a: PTP NO/NC terminals are not observable on this stand (COM=4, NO=1, NC=None, sensed=[3]); port_b: PTP NO/NC terminals are not observable on this stand (COM=4, NO=1, NC=None, sensed=[3])"
SPS02130,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02130,600,terminals_not_observable_on_single_sense_stand,"port_a: PTP NO/NC terminals are not observable on this stand (COM=4, NO=None, NC=1, sensed=[3]); port_b: PTP NO/NC terminals are not observable on this stand (COM=4, NO=None, NC=1, sensed=[3])"
SPS02130-02,100,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02130-02,300,terminals_not_observable_on_single_sense_stand,"port_a: PTP NO/NC terminals are not observable on this stand (COM=4, NO=None, NC=1, sensed=[3]); port_b: PTP NO/NC terminals are not observable on this stand (COM=4, NO=None, NC=1, sensed=[3])"
SPS02130-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02130-02,600,terminals_not_observable_on_single_sense_stand,"port_a: PTP NO/NC terminals are not observable on this stand (COM=4, NO=1, NC=None, sensed=[3]); port_b: PTP NO/NC terminals are not observable on this stand (COM=4, NO=1, NC=None, sensed=[3])"
SPS02190-03,100,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02190-03,300,terminals_not_observable_on_single_sense_stand,"port_a: PTP NO/NC terminals are not observable on this stand (COM=1, NO=2, NC=None, sensed=[3]); port_b: PTP NO/NC terminals are not observable on this stand (COM=1, NO=2, NC=None, sensed=[3])"
SPS02190-03,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02190-03,600,terminals_not_observable_on_single_sense_stand,"port_a: PTP NO/NC terminals are not observable on this stand (COM=1, NO=None, NC=2, sensed=[3]); port_b: PTP NO/NC terminals are not observable on this stand (COM=1, NO=None, NC=2, sensed=[3])"
SPS02191-03,100,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02191-03,300,terminals_not_observable_on_single_sense_stand,"port_a: PTP NO/NC terminals are not observable on this stand (COM=2, NO=4, NC=None, sensed=[3]); port_b: PTP NO/NC terminals are not observable on this stand (COM=2, NO=4, NC=None, sensed=[3])"
SPS02191-03,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02191-03,600,terminals_not_observable_on_single_sense_stand,"port_a: PTP NO/NC terminals are not observable on this stand (COM=2, NO=None, NC=4, sensed=[3]); port_b: PTP NO/NC terminals are not observable on this stand (COM=2, NO=None, NC=4, sensed=[3])"
SPS02192-03,100,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02192-03,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02193-03,100,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02193-03,300,terminals_not_observable_on_single_sense_stand,"port_a: PTP NO/NC terminals are not observable on this stand (COM=4, NO=6, NC=None, sensed=[3]); port_b: PTP NO/NC terminals are not observable on this stand (COM=4, NO=6, NC=None, sensed=[3])"
SPS02193-03,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02193-03,600,terminals_not_observable_on_single_sense_stand,"port_a: PTP NO/NC terminals are not observable on this stand (COM=4, NO=None, NC=6, sensed=[3]); port_b: PTP NO/NC terminals are not observable on this stand (COM=4, NO=None, NC=6, sensed=[3])"
SPS02194-03,100,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02194-03,300,terminals_not_observable_on_single_sense_stand,"port_a: PTP NO/NC terminals are not observable on this stand (COM=5, NO=7, NC=None, sensed=[3]); port_b: PTP NO/NC terminals are not observable on this stand (COM=5, NO=7, NC=None, sensed=[3])"
SPS02194-03,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02194-03,600,terminals_not_observable_on_single_sense_stand,"port_a: PTP NO/NC terminals are not observable on this stand (COM=5, NO=None, NC=7, sensed=[3]); port_b: PTP NO/NC terminals are not observable on this stand (COM=5, NO=None, NC=7, sensed=[3])"
SPS02206-03,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02209-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02216-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02246-03,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02262-02,300,terminals_not_observable_on_single_sense_stand,"port_a: PTP NO/NC terminals are not observable on this stand (COM=5, NO=4, NC=6, sensed=[3]); port_b: PTP NO/NC terminals are not observable on this stand (COM=5, NO=4, NC=6, sensed=[3])"
SPS02262-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02262-02,600,terminals_not_observable_on_single_sense_stand,"port_a: PTP NO/NC terminals are not observable on this stand (COM=5, NO=6, NC=4, sensed=[3]); port_b: PTP NO/NC terminals are not observable on this stand (COM=5, NO=6, NC=4, sensed=[3])"
SPS02267-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02269-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02272-02,100,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02272-02,300,terminals_not_observable_on_single_sense_stand,"port_a: PTP NO/NC terminals are not observable on this stand (COM=2, NO=None, NC=1, sensed=[3]); port_b: PTP NO/NC terminals are not observable on this stand (COM=2, NO=None, NC=1, sensed=[3])"
SPS02272-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02272-02,600,terminals_not_observable_on_single_sense_stand,"port_a: PTP NO/NC terminals are not observable on this stand (COM=2, NO=1, NC=None, sensed=[3]); port_b: PTP NO/NC terminals are not observable on this stand (COM=2, NO=1, NC=None, sensed=[3])"
SPS02278-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02305-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02307-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02309-03,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02314-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02316-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
SPS02319-02,475,incomplete_ptp_core_fields,Missing ActivationTarget; Missing IncreasingLowerLimit; Missing IncreasingUpperLimit; Missing DecreasingLowerLimit; Missing DecreasingUpperLimit; Missing ResetBandLowerLimit; Missing ResetBandUpperLimit; Missing TargetActivationDirection; Missing UnitsOfMeasure; Missing CommonTerminal; Missing NormallyOpenTerminal; Missing NormallyClosedTerminal; CommonTerminal must be a number; NormallyOpenTerminal must be a number; NormallyClosedTerminal must be a number
